#,Type,DocNum,Description,Custom Entry,AddID,CardName,TaxDate,NumAtCard,U_CUINNUMBER,Taxable Amount,VAT AMOUNT
24757,Local,513213,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,20133900000393,,-3496.63,-559.46
24758,Local,513214,Goods & Services,,P051699330Q,BIGCOLD KENYA SIMPLIFINE SHELF BREAD,16/08/2023,2014900000604,,-4956.25,-793
24759,Local,513215,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2014900000606,,-200,-32
24760,Local,513216,Goods & Services,,P000624346S,MJENGO LIMITED,16/08/2023,2014900000607,,-4686,-749.76
24761,Local,513218,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2014900000609,,-310.38,-49.66
24762,Local,513220,Goods & Services,,P051507491R,THE WELL HUNG BUTCHER LTD SR,16/08/2023,2014900000614,,-1254.31,-200.69
24763,Local,513226,Goods & Services,,P051234456B,PREMIER FOODS  LIMITED,16/08/2023,2020900000589,,-788,-126.08
24764,Local,513227,Goods & Services,,P000623337P,GITHUNGURI DAIRY FARMERS,16/08/2023,2020900000590,,-662.19,-105.95
24765,Local,513229,Goods & Services,,P051384496Q,LAKI LAKI LIMITED,16/08/2023,2020900000592,,-6592.63,-1054.82
24766,Local,513231,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2020900000594,,-243.13,-38.9
24767,Local,513232,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2020900000595,,-2602.75,-416.44
24768,Local,513233,Goods & Services,,P051332472Z,ROK INDUSTRIES LIMITED,16/08/2023,2020900000599,,-1508.63,-241.38
24769,Local,513234,Goods & Services,,P000605770A,CRYSTAL FROZEN AND CHILLED FOODS LTD,16/08/2023,2020900000600,,-8810.75,-1409.72
24770,Local,513235,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2021900000562,,-6892.44,-1102.79
24771,Local,513236,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2021900000565,,-589.69,-94.35
24772,Local,513238,Goods & Services,,P051169597V,WESTLANDS TRADING LTD,16/08/2023,INV92903,,-4073.25,-651.72
24773,Local,513239,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,20229000000307,,-454.31,-72.69
24774,Local,513240,Goods & Services,,P051103075Q,DPL FESTIVE  LIMITED,16/08/2023,2022900000308,,-98.19,-15.71
24775,Local,513242,Goods & Services,,P000626429Y,EQUATOR BOTTLERS LIMITED,16/08/2023,20229000000312,,-8620.69,-1379.31
24776,Local,513243,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2026800000384,,-528.5,-84.56
24777,Local,513244,Goods & Services,,P051115895J,KENAFRIC BAKERY LTD,16/08/2023,2026900000366,,-1362,-217.92
24778,Local,513245,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2026900000369,,-560.38,-89.66
24779,Local,513247,Goods & Services,,P000612376V,TROPIKAL BRANDS  AFRICA LTD,16/08/2023,2026900000371,,-720.94,-115.35
24780,Local,513249,Goods & Services,,P000591334K,DEBENHAM AND FEAR LTD HQ,16/08/2023,2026900000373,,-22052.06,-3528.33
24781,Local,513254,Goods & Services,,P051133936T,GOLD CROWN BEVERAGES,16/08/2023,INV 152378,,-2562.5,-410
24782,Local,513255,Goods & Services,,P051100668R,VIVEK INVESTMENT LTD SR,16/08/2023,INV60953,,-3103.44,-496.55
24783,Local,513256,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2028900000409,,-853.81,-136.61
24784,Local,513260,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2029900000373,,-1651.75,-264.28
24785,Local,513261,Goods & Services,,P051222633P,BOUNTY LIMITED,16/08/2023,2030900000500,,-459.75,-73.56
24786,Local,513262,Goods & Services,,P051222633P,BOUNTY LIMITED,16/08/2023,2030900000501,,-287.31,-45.97
24787,Local,513264,Goods & Services,,P051129234X,LABOREX KENYA LTD,16/08/2023,2030900000504,,-6603.94,-1056.63
24788,Local,513265,Goods & Services,,P051097257K,SPICE WORLD LTD,16/08/2023,2030900000505,,-750,-120
24789,Local,513266,Goods & Services,,P051133389C,MILL BAKERS LIMITED,16/08/2023,2030900000506,,-160.31,-25.65
24790,Local,513267,Goods & Services,,P051222425N,SBC KENYA LIMITED,16/08/2023,2030900000507,,-991.38,-158.62
24791,Local,513270,Goods & Services,,P051697126Z,254 BREWING COMPANY LIMITED,16/08/2023,2030900000513,,-724.13,-115.86
24792,Local,513271,Goods & Services,,P051152671V,NEW KCC LTD,16/08/2023,2015900000457,,-35.5,-5.68
24793,Local,513274,Goods & Services,,P000623337P,GITHUNGURI DAIRY FARMERS,16/08/2023,2003900000426,,-316.56,-50.65
24794,Local,513275,Goods & Services,,P051384496Q,LAKI LAKI LIMITED,16/08/2023,2003900000428,,-2170.75,-347.32
24795,Local,513277,Goods & Services,,P000628281G,PAULS BAKERY AND COFECTIONERY LIMITED,16/08/2023,2003900000430,,-1952.56,-312.41
24796,Local,513279,Goods & Services,,P051133389C,MILL BAKERS LIMITED,16/08/2023,2003900000433,,-695.69,-111.31
24797,Local,513280,Goods & Services,,P000592722P,FARMERS CHOICE LTD,16/08/2023,2003900000436,,-1209,-193.44
24798,Local,513282,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2005900000537,,-343.13,-54.9
24799,Local,513284,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2005900000539,,-224.13,-35.86
24800,Local,513286,Goods & Services,,P051691789U,TWIRL ENTERPRISES LTD,16/08/2023,2005900000543,,-2241.38,-358.62
24801,Local,513287,Goods & Services,,P051691789U,TWIRL ENTERPRISES LTD,16/08/2023,2005900000544,,-4612.06,-737.93
24802,Local,513288,Goods & Services,,P051691789U,TWIRL ENTERPRISES LTD,16/08/2023,2005900000545,,-344.81,-55.17
24803,Local,513289,Goods & Services,,P000624346S,MJENGO LIMITED,16/08/2023,2005900000546,,-1750.25,-280.04
24804,Local,513290,Goods & Services,,P000608453C,SUNPOWER PRODUCTS LTD,16/08/2023,2006900000263,,-9089,-1454.24
24805,Local,513291,Goods & Services,,P000608453C,SUNPOWER PRODUCTS LTD,16/08/2023,2006900000264,,-3446.75,-551.48
24806,Local,513292,Goods & Services,,P051416450D,KHS PRODUCTS LIMITED SR HQ,16/08/2023,2006900000265,,-15615,-2498.4
24807,Local,513293,Goods & Services,,P000591795D,RAZCO LTD 2ND,16/08/2023,2006900000266,,-724.75,-115.96
24808,Local,513294,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2006900000271,,-350,-56
24809,Local,513296,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2006900000273,,-115.5,-18.48
24810,Local,513297,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2006900000274,,-6932.44,-1109.19
24811,Local,513298,Goods & Services,,P051126512L,AQUAMIST LIMITED,16/08/2023,2006900000275,,-45000,-7200
24812,Local,513299,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2006900000276,,-1031,-164.96
24813,Local,513300,Goods & Services,,P000595253B,TRUFOODS LIMITED T F,16/08/2023,2006900000277,,-552.81,-88.45
24814,Local,513301,Goods & Services,,P000618560D,COASTAL BOTTLERS LTD,16/08/2023,2006900000278,,-17844.81,-2855.17
24815,Local,513302,Goods & Services,,P000618560D,COASTAL BOTTLERS LTD,16/08/2023,2006900000279,,-1379.31,-220.69
24816,Local,513303,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2008900000477,,-150,-24
24817,Local,513304,Goods & Services,,P000623337P,GITHUNGURI DAIRY FARMERS,16/08/2023,2008900000478,,-217.94,-34.87
24818,Local,513307,Goods & Services,,P000595253B,TRUFOODS LIMITED T F,16/08/2023,2008900000482,,-801.5,-128.24
24819,Local,513309,Goods & Services,,P000596923C,EXCEL CHEMICALS LTD,16/08/2023,2008900000484,,-130.19,-20.83
24820,Local,513311,Goods & Services,,P051701459E,ON DEMAND DISTRIBUTION HOUSE,16/08/2023,2008900000488,,-565.75,-90.52
24821,Local,513312,Goods & Services,,P051701459E,ON DEMAND DISTRIBUTION HOUSE,16/08/2023,2008900000489,,-23158.81,-3705.41
24822,Local,513313,Goods & Services,,P051115895J,KENAFRIC BAKERY LTD,16/08/2023,2009900000544,,-222,-35.52
24823,Local,513315,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2009900000547,,-193.13,-30.9
24824,Local,513317,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2009900000548,,-131.06,-20.97
24825,Local,513319,Goods & Services,,P000611792U,GLACIER PRODUCTS LTD G P,16/08/2023,2009900000550,,-245.69,-39.31
24826,Local,513324,Goods & Services,,P051145941X,PAULS COOKIEMAN LIMITED,16/08/2023,2009900000558,,-1150.88,-184.14
24827,Local,513325,Goods & Services,,P000596923C,EXCEL CHEMICALS LTD,16/08/2023,2009900000560,,-112.75,-18.04
24828,Local,513326,Goods & Services,,P000596926F,KENCHIC FROZEN,16/08/2023,2009900000561,,-3044.88,-487.18
24829,Local,513327,Goods & Services,,P000600826J,BIDCO AFRICA LTD,16/08/2023,2009900000562,,-6086.56,-973.85
24830,Local,513328,Goods & Services,,P000591334K,DEBENHAM AND FEAR LTD HQ,16/08/2023,2009900000563,,-9289.69,-1486.35
24831,Local,513329,Goods & Services,,P051101477P,HUSEINI BAKERY LTD,16/08/2023,2009900000564,,-1962.94,-314.07
24832,Local,513330,Goods & Services,,P051872345J,SERE TREATS,16/08/2023,2011900000762,,-810.31,-129.65
24833,Local,513331,Goods & Services,,P051101234A,HYPERMART LTD SR HQ,16/08/2023,2011900000763,,-6860,-1097.6
24834,Local,513332,Goods & Services,,P051101234A,HYPERMART LTD SR HQ,16/08/2023,2011900000764,,-1170,-187.2
24835,Local,513333,Goods & Services,,P000591334K,DEBENHAM AND FEAR LTD HQ,16/08/2023,2011900000765,,-743.81,-119.01
24836,Local,513334,Goods & Services,,P051345577O,WEETABIX E.A LTD,16/08/2023,2011900000767,,-2774.63,-443.94
24837,Local,513335,Goods & Services,,P051133936T,GOLD CROWN BEVERAGES,16/08/2023,2011900000768,,-1551.75,-248.28
24838,Local,513336,Goods & Services,,P051111463K,PROPACK KENYA LTD,16/08/2023,2011900000671,,-1599.25,-255.88
24839,Local,513337,Goods & Services,,P051126512L,AQUAMIST LIMITED,16/08/2023,2011900000645,,-6125,-980
24840,Local,513342,Goods & Services,,P051100924G,KEVIAN KENYA LTD,16/08/2023,2011900000652,,-113.81,-18.21
24841,Local,513343,Goods & Services,,P051747165U,TRESKEN INTERNATIONAL LIMITED,16/08/2023,2011900000653,,-13241.19,-2118.59
24842,Local,513344,Goods & Services,,P051109124S,HAPPY COW,16/08/2023,2013900000394,,-412.5,-66
24843,Local,513345,Goods & Services,,P051109124S,HAPPY COW,16/08/2023,2013900000395,,-4645.06,-743.21
24844,Local,513346,Goods & Services,,P000592722P,FARMERS CHOICE LTD,16/08/2023,2013900000396,,-4747,-759.52
24845,Local,513347,Goods & Services,,P051130675T,TOWFIQ  K  LIMITED HQ,16/08/2023,2013900000397,,-17484.31,-2797.49
24846,Local,513348,Goods & Services,,P051169597V,WESTLANDS TRADING LTD,16/08/2023,2013900000399,,-320.13,-51.22
24847,Local,513349,Goods & Services,,P051231993C,HUNTLEYS BISCUITS LTD,16/08/2023,2013900000401,,-422.44,-67.59
24848,Local,513350,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2013900000403,,-131.06,-20.97
24849,Local,513352,Goods & Services,,P051747165U,TRESKEN INTERNATIONAL LIMITED,16/08/2023,2013900000406,,-5861.69,-937.87
24850,Local,513353,Goods & Services,,P051213434P,SMART GLOBAL LIMITED,16/08/2023,2013900000407,,-1210,-193.6
24851,Local,513354,Goods & Services,,P051356496T,LOREAL E A LIMITED HQ,16/08/2023,2013900000408,,-792,-126.72
24852,Local,513355,Goods & Services,,P000611792U,GLACIER PRODUCTS LTD G P,16/08/2023,2014900000616,,-3384.69,-541.55
24853,Local,513360,Goods & Services,,P051416459M,MORANI LIMITED,16/08/2023,2015900000458,,-1137.94,-182.07
24854,Local,513362,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2017900000572,,-2946.19,-471.39
24855,Local,513363,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2017900000571,,-4584.81,-733.57
24856,Local,513364,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2017900000570,,-3765.13,-602.42
24857,Local,513365,Goods & Services,,P051216674J,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,16/08/2023,2017900000574,,-291.75,-46.68
24858,Local,513368,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2017900000577,,-70.69,-11.31
24859,Local,513369,Goods & Services,,P051609019G,CALIBER FOODS LIMITED,16/08/2023,2017900000578,,-779.31,-124.69
24860,Local,513372,Goods & Services,,P000624346S,MJENGO LIMITED,16/08/2023,2017900000581,,-3637.06,-581.93
24861,Local,513373,Goods & Services,,P051103075Q,DPL FESTIVE  LIMITED,16/08/2023,20189000000332,,-104.94,-16.79
24862,Local,513376,Goods & Services,,A010383039J,HEALTHY KAJUJU,16/08/2023,2018900000336,,-696,-111.36
24863,Local,513377,Goods & Services,,P000623337P,GITHUNGURI DAIRY FARMERS,16/08/2023,2019900000389,,-215.19,-34.43
24864,Local,513378,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2019900000390,,-1543.13,-246.9
24865,Local,513379,Goods & Services,,P000596926F,KENCHIC FROZEN,16/08/2023,2019900000391,,-1374.19,-219.87
24866,Local,513380,Goods & Services,,P051393117S,WORLD BRANDS K LTD HQ,16/08/2023,2019900000392,,-7645.69,-1223.31
24867,Local,513381,Goods & Services,,P000601246G,TROPICAL HEAT LTD,16/08/2023,2019900000393,,-275.88,-44.14
24868,Local,513382,Goods & Services,,P000591795D,RAZCO LTD,16/08/2023,2019900000394,,-736.25,-117.8
24869,Local,513383,Goods & Services,,P051647814J,MUSTY DISTRIBUTION LIMITED,16/08/2023,2020900000606,,-636.19,-101.79
24870,Local,513384,Goods & Services,,P051103075Q,DPL FESTIVE  LIMITED,16/08/2023,2020900000607,,-104.94,-16.79
24871,Local,513385,Goods & Services,,P000595050W,NESTLE KENYA LTD,16/08/2023,2020900000608,,-2678.13,-428.5
24872,Local,513386,Goods & Services,,P000625880F,TRI CLOVER INDUSTRIES LTD,16/08/2023,2020900000609,,-2368.38,-378.94
24873,Local,513387,Goods & Services,,P051872345J,SERE TREATS,16/08/2023,2020900000614,,-125,-20
24874,Local,513388,Goods & Services,,P051507491R,THE WELL HUNG BUTCHER LTD SR,16/08/2023,2020900000615,,-3730.19,-596.83
24875,Local,513389,Goods & Services,,P051507491R,THE WELL HUNG BUTCHER LTD SR,16/08/2023,2020900000616,,-2542.25,-406.76
24876,Local,513390,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2020900000618,,-642.25,-102.76
24877,Local,513392,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2020900000620,,-112.06,-17.93
24878,Local,513393,Goods & Services,,P000595253B,TRUFOODS LIMITED T F,16/08/2023,2020900000621,,-967.13,-154.74
24879,Local,513394,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2020900000622,,-3009,-481.44
24880,Local,513395,Goods & Services,,P000611756Q,COCA COLA NAIROBI BOTTLERS LIMITED,16/08/2023,2020900000626,,-86206.88,-13793.1
24881,Local,513396,Goods & Services,,P000631517E,NJORO CANNING FACTORY,16/08/2023,2020900000627,,-510,-81.6
24882,Local,513398,Goods & Services,,P000596923C,EXCEL CHEMICALS LTD,16/08/2023,2020900000630,,-1233.38,-197.34
24883,Local,513399,Goods & Services,,P051527023B,CHIRAG AFRICA LIMITED,16/08/2023,2020900000631,,-3179.94,-508.79
24884,Local,513401,Goods & Services,,P051507491R,THE WELL HUNG BUTCHER LTD SR,16/08/2023,2020900000634,,-1202.56,-192.41
24885,Local,513402,Goods & Services,,P051092899Z,EAST AFRICA SEA FOOD LTD,16/08/2023,2021900000569,,-2995.69,-479.31
24886,Local,513403,Goods & Services,,P051384496Q,LAKI LAKI LIMITED,16/08/2023,2021900000570,,-1526.81,-244.29
24887,Local,513404,Goods & Services,,P051133389C,MILL BAKERS LIMITED,16/08/2023,2021900000571,,-97.44,-15.59
24888,Local,513405,Goods & Services,,P051168946K,MOHANS OYSTERBAY DRINKS  KENYA,16/08/2023,2021900000572,,-1030.19,-164.83
24889,Local,513408,Goods & Services,,P000611756Q,COCA COLA NAIROBI BOTTLERS LIMITED,16/08/2023,2021900000579,,-11206.88,-1793.1
24890,Local,513409,Goods & Services,,P000601924H,BIO FOOD PRODUCTS LTD,16/08/2023,2023900000319,,-684.13,-109.46
24891,Local,513412,Goods & Services,,P051126512L,AQUAMIST LIMITED,16/08/2023,2023900000322,,-32.81,-5.25
24892,Local,513413,Goods & Services,,P051131217Z,KENYA WINE AGENCIES KWAL,16/08/2023,2025900000283,,-490.5,-78.48
24893,Local,513416,Goods & Services,,P000606255Y,ROSHNI DIST LTD  R D,16/08/2023,202590000295,,-1367.63,-218.82
24894,Local,513417,Goods & Services,,P000608453C,SUNPOWER PRODUCTS LTD,16/08/2023,2025900000296,,-5010.56,-801.69
24895,Local,513418,Goods & Services,,P000608453C,SUNPOWER PRODUCTS LTD,16/08/2023,2025900000297,,-1616.69,-258.67
24896,Local,513419,Goods & Services,,P000608453C,SUNPOWER PRODUCTS LTD,16/08/2023,2025900000298,,-1742.44,-278.79
24897,Local,513420,Goods & Services,,P051216674J,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,16/08/2023,2025900000299,,-1038.63,-166.18
24898,Local,513421,Goods & Services,,P051143775B,TRADE ROOTS LTD,16/08/2023,2026900000381,,-50576.81,-8092.29
24899,Local,513423,Goods & Services,,P000608453C,SUNPOWER PRODUCTS LTD,16/08/2023,2028900000418,,-7637.94,-1222.07
24900,Local,513424,Goods & Services,,P051699330Q,BIGCOLD KENYA SIMPLIFINE SHELF BREAD,16/08/2023,2028900000300,,-636.94,-101.91
24901,Local,513426,Goods & Services,,P000623664X,BROADWAYS BAKERY LTD,16/08/2023,2030900000520,,-130,-20.8
24902,Local,513428,Goods & Services,,P051384496Q,LAKI LAKI LIMITED,16/08/2023,2030900000523,,-1387,-221.92
24903,Local,513429,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2030900000525,,-123.25,-19.72
24904,Local,513433,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2030900000529,,-248.25,-39.72
24905,Local,513435,Goods & Services,,P051103075Q,DPL FESTIVE  LIMITED,16/08/2023,2030900000531,,-98.19,-15.71
24906,Local,513438,Goods & Services,,P051169597V,WESTLANDS TRADING LTD,16/08/2023,2030900000536,,-254.75,-40.76
24907,Local,513441,Goods & Services,,P051767081V,KENMEAT LIMITED,16/08/2023,20309000000543,,-791.38,-126.62
24908,Local,513442,Goods & Services,,P000605770A,CRYSTAL FROZEN AND CHILLED FOODS LTD,16/08/2023,2030900000544,,-16927.38,-2708.38
24909,Local,513443,Goods & Services,,P051169597V,WESTLANDS TRADING LTD,16/08/2023,2031900000412,,-174.63,-27.94
24910,Local,513444,Goods & Services,,P051373513Q,GOLDEN AFRICA K LTD,16/08/2023,2031900000411,,-510,-81.6
24911,Local,513445,Goods & Services,,P051767081V,KENMEAT LIMITED,16/08/2023,2031900000410,,-2824.13,-451.86
24912,Local,513446,Goods & Services,,P051384496Q,LAKI LAKI LIMITED,16/08/2023,2031900000409,,-832,-133.12
24913,Local,513448,Goods & Services,,P051115895J,KENAFRIC BAKERY LTD,16/08/2023,20319000000406,,-45,-7.2
24914,Local,513449,Goods & Services,,P051216674J,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,16/08/2023,2031900000405,,-411.63,-65.86
24915,Local,513450,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2031900000404,,-46.56,-7.45
24916,Local,513451,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2031900000402,,-287.94,-46.07
24917,Local,513453,Goods & Services,,P051609019G,CALIBER FOODS LIMITED,16/08/2023,2031900000367,,-410.31,-65.65
24918,Local,513455,Goods & Services,,P051745680U,STORESOME TRADING CO LTD SR,16/08/2023,2031900000369,,-186.19,-29.79
24919,Local,513457,Goods & Services,,P000601246G,TROPICAL HEAT LTD,16/08/2023,2031900000372,,-909.13,-145.46
24920,Local,513458,Goods & Services,,P000611756Q,COCA COLA NAIROBI BOTTLERS LIMITED,16/08/2023,2002900000641,,-86206.88,-13793.1
24921,Local,513459,Goods & Services,,P051097257K,SPICE WORLD LTD,16/08/2023,2002900000642,,-250,-40
24922,Local,513460,Goods & Services,,P000623337P,GITHUNGURI DAIRY FARMERS,16/08/2023,2002900000643,,-46.19,-7.39
24923,Local,513461,Goods & Services,,P051103075Q,DPL FESTIVE  LIMITED,16/08/2023,2002900000644,,-63.63,-10.18
24924,Local,513462,Goods & Services,,P000595253B,TRUFOODS LIMITED T F,16/08/2023,2002900000645,,-7340.38,-1174.46
24925,Local,513463,Goods & Services,,P000611792U,GLACIER PRODUCTS LTD 2ND,16/08/2023,2002900000648,,-14780.25,-2364.84
24926,Local,513466,Goods & Services,,P051350345R,SLEEK KENYA  LIMITED SR,16/08/2023,2002900000652,,-769.38,-123.1
24927,Local,513467,Goods & Services,,P000605770A,CRYSTAL FROZEN AND CHILLED FOODS LTD,16/08/2023,2002900000653,,-8960.44,-1433.67
24928,Local,513468,Goods & Services,,P000596923C,EXCEL CHEMICALS LTD,16/08/2023,2002900000656,,-12.94,-2.07
24929,Local,513469,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2004900000371,,-3141.38,-502.62
24930,Local,513470,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2004900000372,,-466.38,-74.62
24931,Local,513471,Goods & Services,,P051152671V,NEW KCC LTD,16/08/2023,2004900000373,,-384.69,-61.55
24932,Local,513474,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2004900000376,,-58.63,-9.38
24933,Local,513475,Goods & Services,,P000611756Q,COCA COLA NAIROBI BOTTLERS LIMITED,16/08/2023,2004900000377,,-793.13,-126.9
24934,Local,513477,Goods & Services,,P051988514S,SUPER DUPER BARGAINS LTD SR,16/08/2023,2004900000380,,-1395.5,-223.28
24935,Local,513478,Goods & Services,,P051988514S,SUPER DUPER BARGAINS LTD SR,16/08/2023,2004900000381,,-112.06,-17.93
24936,Local,513479,Goods & Services,,P051116172X,BROOKSIDE DAIRY,16/08/2023,2004900000382,,-3850.94,-616.15
24937,Local,513481,Goods & Services,,P000604356U,MIBISCO LTD,16/08/2023,2004900000385,,-175.88,-28.14
24938,Local,513483,Goods & Services,,P051103075Q,DPL FESTIVE  LIMITED,16/08/2023,2004900000386,,-392.75,-62.84
